../sysdeps/unix/sysv/linux/timerfd_settime.c,__timerfd_settime,glibc-inline-syscall,inline-asm,286
../sysdeps/unix/sysv/linux/times.c,__times,glibc-inline-syscall,inline-asm,100
../sysdeps/unix/sysv/linux/truncate64.c,__truncate64,glibc-inline-syscall,inline-asm,76
../sysdeps/unix/sysv/linux/umount2.c,__umount2,glibc-inline-syscall,inline-asm,166
../sysdeps/unix/sysv/linux/unlink.c,__unlink,glibc-inline-syscall,inline-asm,87
../sysdeps/unix/sysv/linux/ustat.c,__old_ustat,glibc-inline-syscall,inline-asm,136
../sysdeps/unix/sysv/linux/utimensat.c,__utimensat64_helper,glibc-inline-syscall,inline-asm,280
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_endutent,glibc-wrapper,*__GI___close_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_endutent,glibc-wrapper,__close_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_pututline,glibc-wrapper,*__GI___close_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_pututline,glibc-wrapper,*__GI___open_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_pututline,glibc-wrapper,*__GI___write_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_pututline,glibc-wrapper,__close_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_pututline,glibc-wrapper,__open_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_pututline,glibc-wrapper,__write_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_setutent,glibc-wrapper,*__GI___open_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_setutent,glibc-wrapper,__open_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_updwtmp,glibc-wrapper,*__GI___close_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_updwtmp,glibc-wrapper,*__GI___open_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_updwtmp,glibc-wrapper,*__GI___write_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_updwtmp,glibc-wrapper,__close_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_updwtmp,glibc-wrapper,__open_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,__libc_updwtmp,glibc-wrapper,__write_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,file_unlock,glibc-wrapper,*__GI___fcntl64_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,file_unlock,glibc-wrapper,__fcntl64_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,read_last_entry,glibc-wrapper,*__GI___pread64_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,read_last_entry,glibc-wrapper,__pread64_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,try_file_lock,glibc-wrapper,*__GI___fcntl64_nocancel,unknown
../sysdeps/unix/sysv/linux/utmp_file.c,try_file_lock,glibc-wrapper,__fcntl64_nocancel,unknown
../sysdeps/unix/sysv/linux/vmsplice.c,vmsplice,glibc-wrapper,__syscall_cancel,278
../sysdeps/unix/sysv/linux/wait4.c,__wait4,glibc-wrapper,__syscall_cancel,61
../sysdeps/unix/sysv/linux/waitid.c,__waitid,glibc-wrapper,__syscall_cancel,247
../sysdeps/unix/sysv/linux/write.c,__libc_write,glibc-wrapper,__syscall_cancel,1
../sysdeps/unix/sysv/linux/write_nocancel.c,__write_nocancel,glibc-inline-syscall,inline-asm,1
../sysdeps/unix/sysv/linux/writev.c,__writev,glibc-wrapper,__syscall_cancel,20
../sysdeps/unix/sysv/linux/x86/gettimeofday.c,__gettimeofday,glibc-inline-syscall,inline-asm,96
../sysdeps/unix/sysv/linux/x86/gettimeofday.c,__gettimeofday_syscall,glibc-inline-syscall,inline-asm,96
../sysdeps/unix/sysv/linux/x86/sysconf.c,linux_sysconf,glibc-wrapper,*__GI___close_nocancel,unknown
../sysdeps/unix/sysv/linux/x86/sysconf.c,linux_sysconf,glibc-wrapper,*__GI___open_nocancel,unknown
../sysdeps/unix/sysv/linux/x86/sysconf.c,linux_sysconf,glibc-wrapper,*__GI___read_nocancel,unknown
../sysdeps/unix/sysv/linux/x86/sysconf.c,linux_sysconf,glibc-wrapper,__close_nocancel,unknown
../sysdeps/unix/sysv/linux/x86/sysconf.c,linux_sysconf,glibc-wrapper,__open_nocancel,unknown
../sysdeps/unix/sysv/linux/x86/sysconf.c,linux_sysconf,glibc-wrapper,__read_nocancel,unknown
../sysdeps/unix/sysv/linux/x86/time.c,time,glibc-inline-syscall,inline-asm,201
../sysdeps/unix/sysv/linux/x86/time.c,time_syscall,glibc-inline-syscall,inline-asm,201
../sysdeps/unix/sysv/linux/x86_64/allocate-shadow-stack.c,__allocate_shadow_stack,glibc-inline-syscall,inline-asm,453
../sysdeps/unix/sysv/linux/x86_64/libc_sigaction.c,__libc_sigaction,glibc-inline-syscall,inline-asm,13
../sysdeps/unix/sysv/linux/xstat64.c,___xstat64,glibc-inline-syscall,inline-asm,4
../sysdeps/wordsize-64/ftw.c,__close_nocancel_nostatus,glibc-wrapper,*__GI___close_nocancel,unknown
../sysdeps/wordsize-64/ftw.c,__close_nocancel_nostatus,glibc-wrapper,__close_nocancel,unknown
../sysdeps/wordsize-64/ftw.c,ftw_dir,glibc-wrapper,*__GI___openat64_nocancel,unknown
../sysdeps/wordsize-64/ftw.c,ftw_dir,glibc-wrapper,__close_nocancel_nostatus,unknown
../sysdeps/wordsize-64/ftw.c,ftw_dir,glibc-wrapper,__openat64_nocancel,unknown
../sysdeps/wordsize-64/ftw.c,ftw_startup,glibc-wrapper,*__GI___close_nocancel,unknown
../sysdeps/wordsize-64/ftw.c,ftw_startup,glibc-wrapper,__close_nocancel,unknown
../sysdeps/x86/dl-diagnostics-cpu.c,_dl_getaffinity,glibc-inline-syscall,inline-asm,204
../sysdeps/x86/dl-diagnostics-cpu.c,_dl_iterate_cpu_next,glibc-inline-syscall,inline-asm,309
../sysdeps/x86/dl-diagnostics-cpu.c,_dl_setaffinity,glibc-inline-syscall,inline-asm,203
../sysdeps/x86/dl-get-cpu-features.c,_dl_tunable_set_plt_rewrite,glibc-inline-syscall,inline-asm,10
../sysdeps/x86/dl-get-cpu-features.c,_dl_tunable_set_plt_rewrite,glibc-inline-syscall,inline-asm,11
../sysdeps/x86/dl-get-cpu-features.c,_dl_tunable_set_plt_rewrite,glibc-inline-syscall,inline-asm,9
